date,temperature_2m,cloud_cover,is_day,direct_radiation
2024-12-03 20:00:00+00:00,5.593500137329102,25.0,0.0,0.0
2024-12-03 21:00:00+00:00,5.393500328063965,65.0,0.0,0.0
2024-12-03 22:00:00+00:00,5.093500137329102,82.0,0.0,0.0
2024-12-03 23:00:00+00:00,4.893500328063965,91.0,0.0,0.0
2024-12-04 00:00:00+00:00,4.993500232696533,66.0,0.0,0.0
2024-12-04 01:00:00+00:00,4.5435004234313965,29.0,0.0,0.0
2024-12-04 02:00:00+00:00,3.8434998989105225,19.0,0.0,0.0
2024-12-04 03:00:00+00:00,2.3935000896453857,85.0,0.0,0.0
2024-12-04 04:00:00+00:00,1.843500018119812,100.0,0.0,0.0
2024-12-04 05:00:00+00:00,2.743499994277954,100.0,0.0,0.0
2024-12-04 06:00:00+00:00,3.3935000896453857,100.0,0.0,0.0
2024-12-04 07:00:00+00:00,3.69350004196167,100.0,0.0,0.0
2024-12-04 08:00:00+00:00,3.5934998989105225,100.0,1.0,0.0
2024-12-04 09:00:00+00:00,4.143500328063965,100.0,1.0,1.5
2024-12-04 10:00:00+00:00,4.5435004234313965,98.0,1.0,11.0
2024-12-04 11:00:00+00:00,5.393500328063965,97.0,1.0,26.5
2024-12-04 12:00:00+00:00,6.5435004234313965,93.0,1.0,51.5
2024-12-04 13:00:00+00:00,7.0435004234313965,97.0,1.0,63.75
2024-12-04 14:00:00+00:00,7.493500232696533,100.0,1.0,26.5
2024-12-04 15:00:00+00:00,7.44350004196167,100.0,1.0,9.5
2024-12-04 16:00:00+00:00,6.893500328063965,100.0,0.0,0.0
2024-12-04 17:00:00+00:00,6.643500328063965,100.0,0.0,0.0
2024-12-04 18:00:00+00:00,6.093500137329102,100.0,0.0,0.0
2024-12-04 19:00:00+00:00,5.843500137329102,100.0,0.0,0.0
2024-12-04 20:00:00+00:00,5.743500232696533,100.0,0.0,0.0
2024-12-04 21:00:00+00:00,5.44350004196167,100.0,0.0,0.0
2024-12-04 22:00:00+00:00,5.143500328063965,100.0,0.0,0.0
2024-12-04 23:00:00+00:00,4.993500232696533,100.0,0.0,0.0
2024-12-05 00:00:00+00:00,5.093500137329102,100.0,0.0,0.0
2024-12-05 01:00:00+00:00,5.0435004234313965,100.0,0.0,0.0
2024-12-05 02:00:00+00:00,4.993500232696533,100.0,0.0,0.0
2024-12-05 03:00:00+00:00,5.0435004234313965,100.0,0.0,0.0
2024-12-05 04:00:00+00:00,5.0435004234313965,100.0,0.0,0.0
2024-12-05 05:00:00+00:00,5.19350004196167,100.0,0.0,0.0
2024-12-05 06:00:00+00:00,5.343500137329102,100.0,0.0,0.0
2024-12-05 07:00:00+00:00,5.343500137329102,100.0,0.0,0.0
2024-12-05 08:00:00+00:00,5.44350004196167,100.0,1.0,0.0
2024-12-05 09:00:00+00:00,5.643500328063965,100.0,1.0,0.0
2024-12-05 10:00:00+00:00,5.94350004196167,100.0,1.0,0.0
2024-12-05 11:00:00+00:00,6.44350004196167,100.0,1.0,0.0
2024-12-05 12:00:00+00:00,7.493500232696533,100.0,1.0,0.0
2024-12-05 13:00:00+00:00,7.893500328063965,100.0,1.0,0.25
2024-12-05 14:00:00+00:00,8.743499755859375,100.0,1.0,0.5
2024-12-05 15:00:00+00:00,9.643499374389648,100.0,1.0,0.0
2024-12-05 16:00:00+00:00,9.493499755859377,100.0,0.0,0.0
2024-12-05 17:00:00+00:00,9.593500137329102,100.0,0.0,0.0
2024-12-05 18:00:00+00:00,9.743499755859377,100.0,0.0,0.0
2024-12-05 19:00:00+00:00,9.893499374389648,100.0,0.0,0.0
2024-12-05 20:00:00+00:00,10.343500137329102,100.0,0.0,0.0
2024-12-05 21:00:00+00:00,11.243499755859377,100.0,0.0,0.0
2024-12-05 22:00:00+00:00,11.443499565124512,100.0,0.0,0.0
2024-12-05 23:00:00+00:00,12.443499565124512,100.0,0.0,0.0
2024-12-06 00:00:00+00:00,13.143499374389648,100.0,0.0,0.0
2024-12-06 01:00:00+00:00,11.393499374389648,6.0,0.0,0.0
