temperature,date
15.93,2025-03-26 00:36:50.005076+00:00
16.03,2025-03-26 01:06:49.744946+00:00
16.11,2025-03-26 01:36:49.488052+00:00
16.17,2025-03-26 02:06:49.270176+00:00
16.2,2025-03-26 02:36:48.835311+00:00
16.21,2025-03-26 03:06:48.671686+00:00
16.26,2025-03-26 03:36:48.435086+00:00
16.25,2025-03-26 04:06:48.206279+00:00
16.28,2025-03-26 04:36:47.975696+00:00
16.27,2025-03-26 05:06:47.750034+00:00
16.25,2025-03-26 05:36:47.533645+00:00
16.22,2025-03-26 06:06:47.292530+00:00
16.2,2025-03-26 06:36:47.050232+00:00
16.19,2025-03-26 07:06:46.841877+00:00
16.18,2025-03-26 07:36:46.653853+00:00
16.16,2025-03-26 08:06:46.387689+00:00
16.17,2025-03-26 08:36:46.277425+00:00
16.18,2025-03-26 09:06:45.950972+00:00
16.14,2025-03-26 09:36:45.658269+00:00
16.16,2025-03-26 10:06:45.451138+00:00
16.17,2025-03-26 10:36:45.288965+00:00
16.22,2025-03-26 11:06:45.094990+00:00
16.28,2025-03-26 11:36:44.886678+00:00
16.35,2025-03-26 12:06:44.788201+00:00
16.45,2025-03-26 13:06:44.159436+00:00
16.47,2025-03-26 13:36:43.862300+00:00
16.51,2025-03-26 14:06:43.696151+00:00
16.55,2025-03-26 14:36:43.426117+00:00
16.54,2025-03-26 15:06:43.159771+00:00
16.56,2025-03-26 15:36:43.940910+00:00
16.63,2025-03-26 16:06:42.711776+00:00
16.65,2025-03-26 16:36:42.357080+00:00
16.68,2025-03-26 17:06:42.133711+00:00
16.63,2025-03-26 18:06:41.582700+00:00
16.54,2025-03-26 18:36:41.349595+00:00
16.5,2025-03-26 19:06:41.206015+00:00
16.43,2025-03-26 19:36:40.904805+00:00
16.37,2025-03-26 20:06:40.596332+00:00
16.3,2025-03-26 20:36:40.389452+00:00
16.23,2025-03-26 21:06:40.061183+00:00
16.17,2025-03-26 21:36:39.703722+00:00
16.1,2025-03-26 22:06:39.517110+00:00
16.01,2025-03-26 22:36:39.312140+00:00
15.99,2025-03-26 23:06:39.159038+00:00
15.92,2025-03-26 23:36:38.951725+00:00
15.88,2025-03-27 00:06:38.542541+00:00
15.81,2025-03-27 00:36:38.374458+00:00
15.74,2025-03-27 01:06:37.999240+00:00
15.7,2025-03-27 01:36:37.755980+00:00
15.64,2025-03-27 02:06:37.497325+00:00
15.57,2025-03-27 02:36:37.309331+00:00
15.48,2025-03-27 03:06:37.194179+00:00
15.44,2025-03-27 03:36:36.888791+00:00
15.36,2025-03-27 04:06:36.572983+00:00
15.33,2025-03-27 04:36:36.451186+00:00
15.29,2025-03-27 05:06:36.075952+00:00
15.31,2025-03-27 05:36:35.871070+00:00
15.37,2025-03-27 06:06:35.697322+00:00
15.44,2025-03-27 06:36:35.418882+00:00
15.52,2025-03-27 07:06:35.187021+00:00
15.66,2025-03-27 07:36:34.778811+00:00
15.83,2025-03-27 08:06:34.598881+00:00
16.01,2025-03-27 08:36:34.393419+00:00
16.18,2025-03-27 09:06:34.109268+00:00
16.35,2025-03-27 09:36:33.918557+00:00
16.47,2025-03-27 10:06:33.609559+00:00
16.61,2025-03-27 10:36:33.434342+00:00
16.75,2025-03-27 11:06:33.328239+00:00
16.88,2025-03-27 11:36:33.156765+00:00
17.02,2025-03-27 12:06:32.885991+00:00
17.17,2025-03-27 12:36:32.678286+00:00
17.35,2025-03-27 13:06:32.441791+00:00
17.5,2025-03-27 13:36:32.323679+00:00
17.6,2025-03-27 14:06:31.828263+00:00
17.71,2025-03-27 14:36:31.584364+00:00
17.82,2025-03-27 15:06:31.421609+00:00
