temperature,date
4.1,2025-01-16 22:09:59.147079+00:00
3.5,2025-01-16 23:09:59.156745+00:00
2.9,2025-01-17 00:09:59.148016+00:00
2.6,2025-01-17 01:09:59.152070+00:00
1.9,2025-01-17 02:09:59.171577+00:00
2.1,2025-01-17 03:09:59.156196+00:00
1.7,2025-01-17 05:09:59.150725+00:00
1.6,2025-01-17 06:09:59.171988+00:00
1.4,2025-01-17 08:09:59.158171+00:00
1.7,2025-01-17 09:09:59.149879+00:00
2.4,2025-01-17 10:09:59.149683+00:00
2.6,2025-01-17 11:09:59.149693+00:00
2.5,2025-01-17 12:09:59.149943+00:00
3.4,2025-01-17 13:09:59.164955+00:00
3.5,2025-01-17 14:09:59.159398+00:00
3.2,2025-01-17 15:09:59.336284+00:00
3.0,2025-01-17 16:09:59.196676+00:00
3.1,2025-01-17 17:09:59.160178+00:00
2.9,2025-01-17 18:09:59.401001+00:00
3.0,2025-01-17 21:09:59.148631+00:00
2.6,2025-01-17 22:09:59.160741+00:00
2.2,2025-01-17 23:09:59.165957+00:00
3.1,2025-01-18 00:09:59.154842+00:00
2.9,2025-01-18 01:09:59.161144+00:00
2.2,2025-01-18 02:09:59.163591+00:00
1.6,2025-01-18 03:09:59.158890+00:00
1.2,2025-01-18 05:09:59.150720+00:00
1.5,2025-01-18 06:09:59.156533+00:00
1.9,2025-01-18 07:09:59.159840+00:00
1.6,2025-01-18 08:09:59.150796+00:00
0.7,2025-01-18 09:09:59.160383+00:00
0.9,2025-01-18 10:09:59.155920+00:00
0.6,2025-01-18 11:09:59.397044+00:00
1.9,2025-01-18 12:09:59.156295+00:00
2.4,2025-01-18 13:09:59.153610+00:00
2.5,2025-01-18 14:09:59.160719+00:00
2.4,2025-01-18 18:09:59.149792+00:00
2.1,2025-01-18 19:09:59.148361+00:00
1.7,2025-01-18 21:09:59.149412+00:00
1.2,2025-01-18 22:09:59.159911+00:00
1.0,2025-01-19 00:09:59.155068+00:00
0.6,2025-01-19 01:09:59.149729+00:00
0.5,2025-01-19 02:09:59.149389+00:00
0.4,2025-01-19 03:09:59.158689+00:00
0.5,2025-01-19 04:09:59.155849+00:00
0.1,2025-01-19 05:09:59.149655+00:00
0.5,2025-01-19 06:09:59.149683+00:00
0.4,2025-01-19 07:09:59.152364+00:00
0.5,2025-01-19 08:09:59.183194+00:00
1.1,2025-01-19 09:09:59.149144+00:00
1.5,2025-01-19 10:09:59.150673+00:00
1.6,2025-01-19 11:09:59.159595+00:00
2.6,2025-01-19 12:09:59.160341+00:00
3.2,2025-01-19 13:09:59.150334+00:00
3.6,2025-01-19 14:09:59.166031+00:00
3.0,2025-01-19 16:09:59.161150+00:00
2.9,2025-01-19 17:09:59.167542+00:00
2.6,2025-01-19 19:09:59.149400+00:00
2.1,2025-01-19 20:09:59.161415+00:00
2.0,2025-01-19 21:09:59.161538+00:00
1.6,2025-01-19 22:09:59.148373+00:00
1.0,2025-01-20 00:09:59.155416+00:00
0.4,2025-01-20 02:10:45.785425+00:00
0.7,2025-01-20 03:11:00.779016+00:00
0.6,2025-01-20 04:11:30.993748+00:00
-0.1,2025-01-20 04:57:44.223130+00:00
1.1,2025-01-20 05:12:44.176234+00:00
-0.3,2025-01-20 05:57:44.171903+00:00
0.4,2025-01-20 06:12:44.183660+00:00
-0.1,2025-01-20 06:57:44.217685+00:00
0.4,2025-01-20 07:12:44.178518+00:00
0.0,2025-01-20 08:12:44.521034+00:00
-0.4,2025-01-20 08:57:44.182843+00:00
0.1,2025-01-20 09:12:44.186009+00:00
-0.1,2025-01-20 09:57:44.220405+00:00
0.4,2025-01-20 10:12:44.173425+00:00
0.6,2025-01-20 10:57:44.177017+00:00
1.0,2025-01-20 11:12:44.195446+00:00
0.9,2025-01-20 11:57:44.189109+00:00
2.4,2025-01-20 12:12:44.177967+00:00
0.7,2025-01-20 12:57:44.181581+00:00
3.0,2025-01-20 13:12:44.214061+00:00
2.7,2025-01-20 14:12:44.188201+00:00
0.2,2025-01-20 14:57:44.175374+00:00
3.1,2025-01-20 15:12:44.175054+00:00
2.6,2025-01-20 16:12:44.176274+00:00
0.2,2025-01-20 16:57:45.176403+00:00
3.0,2025-01-20 17:12:45.180678+00:00
-0.1,2025-01-20 17:57:45.209059+00:00
2.6,2025-01-20 18:12:45.195011+00:00
2.5,2025-01-20 19:12:45.181127+00:00
2.1,2025-01-20 20:12:45.179573+00:00
-0.4,2025-01-20 20:57:45.189731+00:00
1.7,2025-01-20 21:12:45.178595+00:00
2.2,2025-01-20 22:12:45.180564+00:00
1.9,2025-01-20 23:12:46.183528+00:00
-0.6,2025-01-20 23:57:47.183085+00:00
1.5,2025-01-21 00:12:47.174730+00:00
1.2,2025-01-21 01:12:47.179249+00:00
1.1,2025-01-21 03:12:47.168914+00:00
1.2,2025-01-21 04:12:47.283955+00:00
1.1,2025-01-21 05:12:47.169710+00:00
-0.9,2025-01-21 05:57:47.167602+00:00
0.9,2025-01-21 06:12:47.170844+00:00
-0.8,2025-01-21 06:57:47.184160+00:00
1.0,2025-01-21 07:12:47.170887+00:00
0.7,2025-01-21 08:12:47.177184+00:00
1.4,2025-01-21 09:12:47.218704+00:00
-0.3,2025-01-21 09:57:47.184979+00:00
2.2,2025-01-21 10:12:47.168955+00:00
0.5,2025-01-21 10:57:47.183055+00:00
3.1,2025-01-21 11:12:47.179791+00:00
4.7,2025-01-21 12:12:47.168995+00:00
2.9,2025-01-21 12:57:47.178035+00:00
4.4,2025-01-21 13:12:47.203092+00:00
4.0,2025-01-21 13:57:47.168164+00:00
5.4,2025-01-21 14:12:47.177089+00:00
5.7,2025-01-21 15:12:47.185602+00:00
5.1,2025-01-21 15:57:47.169334+00:00
5.9,2025-01-21 16:12:47.253120+00:00
5.7,2025-01-21 17:12:47.168857+00:00
5.5,2025-01-21 18:12:47.177956+00:00
3.0,2025-01-21 18:57:47.185127+00:00
5.0,2025-01-21 19:12:47.168006+00:00
3.1,2025-01-21 19:57:47.168114+00:00
